 Cloud Cover High [high cld lay], Direct Shortwave Radiation, FAO Reference Evapotranspiration [2 m], Relative Humidity [2 m], Relative Humidity [2 m]_1, Relative Humidity [2 m]_2, Soil Moisture [28-100 cm down], Soil Moisture [28-100 cm down]_10, Soil Moisture [28-100 cm down]_9, Soil Moisture [7-28 cm down], Soil Moisture [7-28 cm down]_7, Soil Moisture [7-28 cm down]_8, Soil Temperature [100-255 cm down], Soil Temperature [100-255 cm down]_3, Soil Temperature [100-255 cm down]_4, Temperature, Temperature [2 m elevation corrected], Temperature [2 m elevation corrected]_1, Temperature [2 m elevation corrected]_2, Temperature_5, Temperature_6, Vapor Pressure Deficit [2 m], Vapor Pressure Deficit [2 m]_1, Vapor Pressure Deficit [2 m]_2,Incendio
35.791668,5333,4.2767386,87.71867,43.164536,68.12879,0.341,0.34087506,0.34,0.332,0.326,0.33025,17.3,17.27,17.282915,29.88,23.099106,13.409105,17.227856,8.23,16.117918,14.03984,1.6384754,6.184244,0
64.041664,5351,4.4420624,88.53993,36.13093,64.61504,0.34,0.33958328,0.339,0.326,0.318,0.3239583,17.27,17.25,17.258749,31.7,24.679106,11.609105,17.78702,6.56,15.726249,16.783428,1.3595333,7.447189,0
68.416664,5573,4.674241,83.83026,24.101978,56.748547,0.34,0.33974996,0.339,0.318,0.312,0.31637505,17.25,17.23,17.238752,32.29,27.059105,10.629105,18.236189,5.08,15.742084,23.40446,1.7897844,9.805459,1
61.625,5137,4.3049817,82.3379,37.896263,57.981136,0.339,0.3384999,0.337,0.313,0.308,0.31162497,17.23,17.21,17.22083,32.48,23.989105,12.339105,18.162022,4.19,15.457501,14.417515,2.1930904,8.473063,0
15,5898,4.8247647,77.94496,23.32013,56.79167,0.337,0.33649996,0.335,0.308,0.301,0.305625,17.21,17.2,17.20542,32.33,26.179106,11.779105,18.297022,4.47,15.310001,22.25523,2.758522,9.449307,0
22.416666,3759,3.1894143,85.87935,52.884186,69.65623,0.336,0.33541667,0.335,0.304,0.301,0.3025417,17.2,17.18,17.187498,24.87,20.219105,11.299105,15.345355,5.48,13.556666,9.744502,1.7144146,4.9814916,0
82.333336,5025,4.1458316,93.50434,36.215057,69.29785,0.335,0.3347917,0.334,0.301,0.297,0.3,17.18,17.16,17.169586,31.56,23.689106,10.249105,16.30119,6.63,16.160418,16.356865,0.7007065,6.1973395,0
64.041664,4504,3.776572,93.42398,41.79759,70.048996,0.335,0.3339584,0.333,0.297,0.293,0.29575002,17.16,17.15,17.154165,30.83,22.159105,9.749105,15.614105,3.52,14.655833,13.425801,0.69647884,5.5515046,0
59.958332,3535,3.286466,89.57317,47.78941,72.30843,0.335,0.33487502,0.334,0.298,0.296,0.29699996,17.15,17.13,17.138754,29.03,20.779104,11.339105,15.840774,7.75,14.902083,11.18383,1.2107582,4.932021,0
52.5,3671,3.4640896,90.45161,39.375767,69.38304,0.336,0.33487502,0.334,0.299,0.296,0.29766664,17.13,17.12,17.12625,30.09,23.539104,11.089105,16.429522,8.81,15.998748,15.404296,1.1252775,5.9657197,0
13.625,4492,3.8332994,92.480865,40.905094,71.453545,0.336,0.33491668,0.332,0.297,0.291,0.29533336,17.12,17.1,17.112497,29.83,23.659105,10.139105,16.097855,6.56,14.9591675,14.647894,0.85927963,5.653993,0
7.6666665,3059,3.0157766,90.86512,55.066357,73.74515,0.332,0.33158326,0.331,0.292,0.29,0.29129162,17.1,17.09,17.095833,28.58,21.459105,12.069105,15.907437,9.25,15.252084,10.04201,1.1177197,4.5359716,1
4.75,4423,3.7511795,86.49232,34.3925,65.127335,0.331,0.33054164,0.33,0.292,0.289,0.29074997,17.09,17.08,17.083328,30.43,22.869104,10.579105,15.929107,5.25,14.7404175,15.860312,1.4985971,6.4536,0
1.3333334,5787,4.506002,85.28689,22.29313,57.986588,0.33,0.32908335,0.328,0.29,0.285,0.28800002,17.07,17.06,17.067503,32.52,25.259106,8.569105,16.13952,2.23,14.164582,21.379978,1.4585295,8.537101,0
10.458333,5517,4.3548613,85.32016,26.998127,57.69586,0.328,0.32754174,0.326,0.285,0.281,0.2837917,17.06,17.04,17.052498,32.23,24.349106,8.249105,15.904103,2.49,14.347083,19.27928,1.4402285,8.183129,1
5.4583335,5309,4.171163,83.433266,28.541582,57.988277,0.327,0.3260417,0.325,0.281,0.278,0.28012493,17.04,17.03,17.035835,32.56,24.389105,9.099105,16.335772,2.92,14.489167,19.103539,1.6831303,8.185231,0
5.375,4984,4.0119724,86.29804,31.7586,62.746044,0.325,0.3247916,0.324,0.278,0.274,0.27704164,17.02,17.01,17.016672,32.35,23.979105,9.529105,16.155773,4.07,14.84625,17.57473,1.4073763,7.2791533,0
24.125,5546,4.336195,89.43571,19.717663,58.629314,0.325,0.3247916,0.324,0.275,0.27,0.27329162,17.01,16.99,16.999165,33.11,26.029104,9.099105,16.57994,3.65,14.965835,22.896933,1.0536528,8.858589,0
67.166664,5573,4.425476,69.10395,16.157145,44.490646,0.324,0.32345828,0.321,0.271,0.263,0.2690417,16.99,16.98,16.98417,33.13,25.429106,9.799106,17.43369,3.08,14.870002,23.681005,3.6994228,11.437118,0
63.708332,5470,4.533604,68.2961,19.443092,44.235275,0.321,0.32066676,0.319,0.264,0.26,0.262625,16.98,16.96,16.969582,34.11,25.939106,10.359105,17.106606,4.66,15.349999,23.677828,3.4456153,10.95371,0
90.25,3942,3.648388,81.13084,43.506214,63.467377,0.319,0.31883338,0.318,0.261,0.258,0.25979158,16.96,16.95,16.95542,33.06,23.139105,13.299105,17.635355,8.08,16.632084,14.006963,2.4974442,7.0258,0
97.208336,2283,2.6989038,88.05511,46.536636,72.61825,0.318,0.3177916,0.317,0.258,0.256,0.25716665,16.95,16.94,16.94375,27.26,21.999105,13.029105,16.38494,10.64,15.653332,12.30972,1.5629902,5.062169,0
56.041668,5687,4.320734,94.11433,13.809894,56.795017,0.319,0.31824997,0.318,0.259,0.256,0.25754166,16.94,16.93,16.93458,31.99,25.219105,8.489105,16.341188,2.02,14.587917,23.87866,0.5629387,9.36662,0
25.041666,3702,3.2800283,97.47189,45.860596,71.58526,0.319,0.3182083,0.318,0.256,0.255,0.25575003,16.93,16.92,16.925837,29.35,19.999105,9.619105,14.047855,8.03,15.035832,11.043374,0.26127052,4.609222,0
36.416668,4654,3.6783943,81.64695,33.72913,59.51129,0.319,0.31866667,0.318,0.256,0.253,0.25483337,16.92,16.91,16.916668,31,21.229105,7.0491056,13.115773,5.8,14.781667,14.600006,1.5888157,6.1974177,0
20,5374,4.0399227,84.3422,26.251583,60.051952,0.318,0.31774995,0.317,0.255,0.252,0.25375,16.91,16.9,16.906666,32.81,23.839106,6.5391054,14.062022,2.27,14.687917,19.086067,1.3330002,7.089449,0
7.0416665,5574,4.170785,94.16859,28.26809,62.79396,0.318,0.3172083,0.317,0.253,0.251,0.25212497,16.9,16.89,16.895004,32.64,23.519106,6.029105,14.497856,1.9,14.214168,17.95523,0.50870323,7.098224,0
2.4166667,5501,4.277356,89.77653,14.494422,54.588055,0.317,0.31608334,0.315,0.251,0.248,0.25033334,16.89,16.88,16.881252,34.19,26.359104,6.9091053,16.040354,2.26,14.813334,24.814611,0.90244865,9.822533,0
12.041667,5366,4.2965264,75.46608,11.804643,46.073727,0.315,0.3133333,0.311,0.249,0.243,0.24579166,16.87,16.86,16.867495,34.11,26.629105,8.249105,16.676191,2.26,14.555416,27.018251,2.3725328,11.162158,0
48.25,4150,3.6240609,87.7854,30.255064,61.766937,0.311,0.309625,0.308,0.243,0.238,0.24104162,16.86,16.85,16.853338,33.08,24.669106,10.4591055,16.23744,7.31,15.891666,18.933441,1.3365259,7.4161553,0
47.791668,4299,3.5993962,86.46922,28.424667,63.434387,0.309,0.30825004,0.308,0.24,0.238,0.23887496,16.85,16.83,16.841248,33.15,23.349106,11.249105,16.166603,8.19,16.440416,17.558289,1.6010389,6.9535694,0
67.25,3761,3.5545201,92.27008,22.614632,57.093273,0.308,0.30708334,0.305,0.239,0.236,0.23804164,16.83,16.83,16.829996,33.02,22.199104,8.279105,15.179104,4.23,14.543751,18.106804,0.7457504,7.7437725,0
64.833336,1807,2.4103966,84.97421,44.14227,67.98029,0.306,0.30558324,0.305,0.237,0.236,0.23608337,16.83,16.81,16.81917,27.09,18.929106,11.299105,14.674522,7.55,14.074168,10.649333,1.8719778,4.9411817,0
63.333332,2137,2.6368582,88.655045,36.964973,67.34841,0.306,0.30549994,0.305,0.238,0.234,0.2365417,16.81,16.8,16.806662,27.7,19.679106,10.649105,14.1466055,5.98,13.166665,12.601383,1.2574425,5.2422333,0
24.375,3638,3.1546214,86.49534,31.831202,65.31583,0.306,0.30583325,0.305,0.235,0.234,0.23433335,16.8,16.79,16.794588,30.17,21.839106,9.139105,14.641189,5.96,14.196666,15.598579,1.3506117,5.923016,0
6.7083335,4246,3.5090437,89.047264,27.79127,64.9007,0.312,0.3054166,0.304,0.235,0.233,0.23404163,16.79,16.77,16.778746,30.01,22.969105,9.799106,14.905356,6.97,14.5529175,17.717236,1.1823063,6.5060215,0
0.7916667,5091,3.8573234,92.50198,19.554216,56.22847,0.312,0.31154162,0.31,0.235,0.233,0.23458332,16.77,16.75,16.763336,30.8,22.939106,5.9191055,14.577023,1.67,13.299165,19.70191,0.59976244,8.01826,0
0,5009,3.7829134,92.42924,23.221428,60.577404,0.31,0.30900002,0.307,0.233,0.231,0.23229162,16.75,16.74,16.744581,31.64,22.729105,7.6191053,14.570773,4.53,14.337085,18.516582,0.6818743,7.1604137,0
0,5330,4.0005836,85.8361,16.87486,52.89269,0.307,0.30616665,0.299,0.234,0.232,0.2330833,16.73,16.72,16.725416,32.36,24.809105,7.1191053,15.201191,1.31,13.424583,22.821102,1.2321525,9.215333,0
0,5395,4.2240615,60.227062,8.633661,36.15388,0.299,0.29849994,0.295,0.233,0.23,0.23233332,16.71,16.69,16.704168,33.61,26.669106,7.2891054,16.186188,0.95,13.318751,28.056719,3.6146307,12.565342,1
0,5344,4.2451797,61.48684,8.889275,35.00675,0.295,0.2947084,0.294,0.231,0.229,0.23029166,16.69,16.67,16.682917,34.26,27.109104,6.2591057,16.274523,0.75,13.928749,27.768087,3.420959,12.968478,0
0,5211,4.172932,60.75771,12.560686,37.953045,0.294,0.29375008,0.293,0.229,0.227,0.22862506,16.67,16.65,16.66125,35,27.389105,7.4291058,16.770353,1.79,14.519168,28.028973,3.7498078,12.682285,1
0,5207,4.016196,64.54302,12.2233305,37.39394,0.293,0.29224995,0.291,0.227,0.223,0.22625,16.65,16.63,16.641253,34.76,26.669106,7.7891054,16.791605,1.33,14.429168,26.363285,3.4123716,12.641781,0
0,5114,3.8884373,67.94714,15.03422,41.811733,0.292,0.2904583,0.289,0.223,0.221,0.2225834,16.63,16.61,16.618326,34.5,25.499105,7.019105,16.049109,0.5,13.581666,23.553726,2.9926333,11.28295,1
0,5224,3.939482,70.51522,10.020336,40.8987,0.292,0.29124996,0.29,0.221,0.219,0.2202083,16.61,16.59,16.597918,34.66,26.299105,7.019105,16.162022,0.36,13.708335,25.938828,2.5471568,11.944051,0
3.125,2280,2.3525817,73.744316,22.395422,52.13266,0.29,0.28883338,0.288,0.219,0.218,0.21841663,16.59,16.57,16.57792,20.34,18.569105,6.1691055,13.059939,1.12,9.178332,14.232662,2.2540188,6.729523,0
1,4461,3.4101465,83.89529,28.604603,56.241817,0.288,0.2875001,0.286,0.218,0.216,0.21720833,16.57,16.54,16.5525,31.09,22.099106,5.6391053,13.395355,2.52,12.648334,16.350704,1.2702141,7.173363,0
1.125,5064,3.8719437,81.80311,12.932124,47.8456,0.287,0.28587508,0.283,0.216,0.214,0.21566673,16.54,16.51,16.525,32,24.129105,5.729105,14.642021,0.48,12.652917,22.886423,1.4362392,9.607431,0
0,4947,3.8871179,70.60924,20.128448,49.570034,0.284,0.2833333,0.283,0.217,0.214,0.21537502,16.51,16.48,16.496666,31.33,23.269106,6.479105,14.337022,-0.14,12.5,19.96186,2.7156491,8.604621,1
0,4972,3.801722,84.96717,17.401363,52.310543,0.285,0.28316665,0.283,0.218,0.215,0.21724999,16.48,16.45,16.466665,31.92,23.639105,5.8391056,14.438687,-0.53,12.763751,21.116724,1.8653698,8.462451,0
0.6666667,4824,3.6906044,92.12085,22.033316,60.85605,0.286,0.2855834,0.285,0.217,0.212,0.21550001,16.45,16.42,16.43625,31.78,23.339106,6.009105,14.031605,1.87,13.69,19.56963,0.7082825,7.191422,0
33.166668,3446,3.1169293,89.548294,33.91882,63.015766,0.286,0.28508332,0.284,0.212,0.211,0.21141665,16.42,16.39,16.405,30.84,22.159105,6.849105,13.85994,4.12,13.660417,15.309469,0.89664125,6.3318768,0
62.083332,3898,3.353949,97.13982,11.321432,57.87029,0.285,0.28449997,0.284,0.214,0.211,0.2125833,16.39,16.36,16.375832,32.23,22.839106,5.8091054,13.932857,1.61,13.314583,21.584976,0.22702217,8.00866,0
45.583332,4375,3.4823935,72.264626,22.150276,47.28218,0.284,0.28391662,0.283,0.213,0.21,0.21266669,16.36,16.33,16.34583,32.92,23.269106,6.1791058,14.357021,1.25,13.125416,18.971668,2.2594066,8.91225,0
44.875,4571,3.6344564,84.289,22.608011,55.185925,0.283,0.28258336,0.282,0.215,0.21,0.21091668,16.33,16.3,16.317083,33.13,24.749105,8.7091055,15.842856,2.17,13.997083,21.169943,1.5255976,8.730935,0
20.75,4992,3.76917,64.73576,11.9276705,40.968937,0.282,0.28183338,0.281,0.215,0.214,0.2147917,16.3,16.28,16.289587,33.8,24.179106,6.109105,14.704938,-0.62,13.181666,23.270838,3.5002332,10.35388,1
0,4997,3.7308602,81.8126,10.148799,45.416183,0.282,0.28150004,0.279,0.215,0.212,0.21466666,16.27,16.25,16.260416,34.9,26.309105,6.4291058,15.053689,0.28,13.548332,26.745462,1.6563382,10.824866,0
0,4918,3.7456214,59.85402,10.9470625,35.981304,0.279,0.27866665,0.277,0.212,0.209,0.2115833,16.25,16.22,16.234169,35.62,26.699104,5.819105,15.67202,0.19,13.763332,27.155167,3.5478907,12.368252,1
0.16666667,4703,3.593824,71.21742,18.465591,44.89262,0.279,0.27666664,0.276,0.21,0.206,0.20895839,16.22,16.2,16.208752,34.14,24.329105,4.229105,13.864105,-0.88,13.087085,21.490772,2.0428019,9.4910555,0
0.083333336,4811,3.7814958,90.08607,11.607421,48.961258,0.279,0.27891663,0.278,0.206,0.202,0.2056667,16.19,16.17,16.1825,34.24,25.929106,4.979105,15.042438,-0.16,13.4783325,25.965322,0.7500491,10.172183,1
4.5416665,4819,3.8306532,68.64044,5.814401,37.400646,0.278,0.2770833,0.276,0.203,0.202,0.20245832,16.17,16.14,16.1575,34.5,25.799105,5.7091055,15.332438,-0.8,13.542499,27.434946,2.5870728,11.877923,0
26.166666,4698,3.8179915,54.742077,5.362397,35.331894,0.276,0.27566668,0.275,0.202,0.201,0.20141669,16.14,16.12,16.13125,33.58,24.609104,7.149105,14.957856,-2.57,12.700417,25.66827,4.224287,11.090934,1
27.083334,2967,2.9094567,84.56316,32.481842,62.46237,0.275,0.27458337,0.273,0.201,0.199,0.20033331,16.12,16.1,16.10792,31.95,22.109104,8.529105,14.562856,6.2,15.15625,15.710321,1.4805355,6.356161,0
43.5,1844,2.217617,78.811264,40.913647,62.46176,0.276,0.27412507,0.273,0.202,0.199,0.19975002,16.1,16.07,16.085413,24.73,17.589106,10.109105,13.635357,5.04,11.294583,10.207163,2.3465042,5.4361515,0
27.708334,3480,2.7742596,86.22934,40.212875,67.01131,0.276,0.27591667,0.275,0.203,0.202,0.20250005,16.07,16.05,16.064165,29.38,18.609104,9.159105,13.379521,3.29,12.949168,10.8311405,1.5781269,4.9622684,0
85.375,3608,3.0666802,89.358116,33.915634,63.92416,0.276,0.27533337,0.275,0.203,0.199,0.20212503,16.05,16.03,16.041254,29.85,21.209105,6.7491055,13.564523,1.99,12.41,14.540787,0.91295576,5.945371,0
80.208336,4239,3.3572104,86.74094,18.228819,56.93927,0.278,0.2770416,0.276,0.2,0.199,0.19950001,16.03,16,16.016254,31.36,22.639105,5.769105,13.66994,-0.12,12.2425,19.026722,1.138227,7.68873,0
91.5,3543,3.1730227,56.606125,24.78957,40.588654,0.277,0.27629167,0.276,0.2,0.199,0.19949998,16,15.98,15.991253,30.49,21.979105,8.699105,14.552022,0.78,12.348334,16.86436,4.295477,9.332316,0
38.208332,3721,3.0647957,99.01453,29.06922,67.88562,0.276,0.2749584,0.274,0.2,0.198,0.19883333,15.98,15.95,15.965001,32.18,22.559105,9.259106,14.897855,7.39,15.289998,16.718637,0.09937096,5.9879575,0
0.8333333,4509,3.5021763,89.89506,15.325782,56.926693,0.275,0.27420834,0.273,0.198,0.198,0.19799997,15.95,15.93,15.941249,34.62,26.749105,7.1791058,15.743688,2.41,14.585,25.784798,0.93050766,9.651715,0
28.875,4578,3.7936404,61.946632,16.098497,41.779495,0.273,0.2726666,0.272,0.198,0.195,0.19774999,15.93,15.91,15.9191675,34.4,26.859104,8.979105,16.99619,2.01,14.2629175,26.048363,3.8455987,11.685857,0
78.25,4498,3.9421964,75.36162,16.475304,46.510284,0.272,0.27129164,0.27,0.195,0.193,0.1948333,15.91,15.89,15.898335,34.05,26.929106,8.869105,16.839521,1.27,14.294582,26.050241,2.796198,11.036351,1
71.25,3743,3.302196,83.67928,26.716587,56.52547,0.27,0.26854175,0.267,0.193,0.191,0.19183332,15.89,15.87,15.87875,33.38,24.159105,8.619105,15.779522,2,14.641669,19.247078,1.9021635,8.254024,0
0.875,3994,3.3013253,86.29269,22.719873,60.44286,0.268,0.2678751,0.267,0.192,0.191,0.19149996,15.87,15.86,15.863746,34.01,24.089106,8.269105,15.442856,4.59,15.336667,20.122578,1.2986622,7.590744,0
11.583333,4583,3.5627034,94.32251,9.567257,51.77347,0.269,0.26737508,0.267,0.192,0.191,0.19108333,15.86,15.84,15.8479185,34.05,24.699104,4.1191053,14.2178545,-0.54,13.308749,24.559637,0.4693613,9.39664,1
17.25,4644,3.6112692,79.30388,13.569359,48.288574,0.269,0.2686667,0.267,0.192,0.192,0.19199997,15.84,15.83,15.835828,34.46,24.349106,5.989105,14.366189,-0.11,13.317084,23.074694,1.807939,9.371843,1
9.416667,4553,3.5041854,79.468185,19.073084,51.200226,0.269,0.2669583,0.266,0.195,0.192,0.19225,15.83,15.82,15.822922,34.72,23.929106,6.4991055,14.514522,0.68,13.690833,21.05929,1.7886014,8.77797,1
20.083334,4357,3.5164497,82.92289,21.642365,54.736176,0.269,0.2687917,0.268,0.195,0.193,0.19466662,15.82,15.8,15.807079,34.23,24.439106,6.319105,14.564106,1.71,13.855834,21.001328,1.4313841,8.44834,0
58.791668,3617,3.2695382,76.10909,27.731459,54.026276,0.268,0.26791677,0.267,0.193,0.193,0.193,15.8,15.79,15.793334,32.38,22.509106,7.1191053,14.561188,1.39,13.480834,17.204641,2.0783296,7.806127,0
69.041664,3955,3.2451196,89.32531,24.510107,59.98647,0.267,0.2662916,0.265,0.193,0.191,0.19233328,15.79,15.77,15.778748,31.64,22.219105,7.239105,13.73244,4.44,13.912917,17.685158,0.9364023,6.787458,0
4.0416665,4100,3.1363614,90.74477,21.785349,65.17153,0.266,0.26508322,0.265,0.195,0.191,0.19183332,15.77,15.76,15.764586,32.1,21.479105,5.979105,12.457021,3.59,14.220416,17.108013,0.7434492,5.704594,1
0,4574,3.460389,91.384186,11.210859,53.300785,0.266,0.26574996,0.263,0.195,0.191,0.19466664,15.76,15.74,15.750416,34.1,23.429106,3.8591053,12.959104,-0.3,13.007918,22.335047,0.6141143,8.160434,0
0,4665,3.5428982,80.35236,6.1270227,44.879223,0.264,0.26304168,0.261,0.192,0.189,0.19112502,15.74,15.73,15.735837,34.56,24.809105,4.3691053,13.941607,-0.27,13.3637495,25.237427,1.4084339,10.088071,1
0,4765,3.6047652,65.02524,8.397144,36.840057,0.262,0.26116672,0.26,0.191,0.189,0.18920828,15.73,15.71,15.721665,35.17,25.059105,4.2491055,14.059522,-1.96,12.709584,25.53238,2.754394,11.074084,1
57.458332,4614,3.522183,71.13232,13.739301,41.963398,0.26,0.25933328,0.258,0.191,0.189,0.19033337,15.71,15.7,15.706256,34.24,24.179106,4.569105,13.688689,-1.41,12.545835,22.760342,2.099011,9.963893,1
45.125,4247,3.3774543,94.87377,25.050426,59.787674,0.26,0.2585833,0.258,0.19,0.187,0.18899994,15.7,15.68,15.689582,32.3,23.249105,5.4691052,13.623689,0.41,13.559167,18.369888,0.39725685,7.240421,1
13.416667,4407,3.3356621,94.78624,17.0755,59.527355,0.26,0.25858328,0.257,0.187,0.185,0.18583332,15.68,15.66,15.673753,33.1,23.189106,5.1191053,13.589107,3.09,13.9591675,19.802458,0.3941741,7.3400936,1
2.4583333,4669,3.7519293,63.635414,8.477539,38.495335,0.259,0.25787497,0.257,0.186,0.184,0.18541671,15.66,15.65,15.65625,35.41,25.819105,4.8291054,14.719939,-0.86,13.165416,26.224812,2.7824936,11.201702,1
0,4698,3.8268669,62.532154,17.761065,42.82342,0.259,0.25824997,0.258,0.185,0.181,0.18429165,15.65,15.63,15.642505,35.54,25.149105,6.269105,14.982856,0.21,14.25375,23.047554,3.2098827,10.267869,1
3.25,4346,3.4666202,84.6604,26.20706,55.714794,0.26,0.2594584,0.259,0.182,0.181,0.1815833,15.63,15.62,15.626666,32.52,22.479105,7.4091053,14.461605,1.43,14.187084,17.469212,1.3616052,7.756485,0
0,3007,2.8380167,88.68825,32.5773,62.258434,0.259,0.2588333,0.258,0.183,0.182,0.18258339,15.62,15.61,15.614162,31.91,21.169106,8.429106,14.212022,4.18,14.59375,14.798323,1.0774593,6.3867574,0
8.541667,4000,3.2608385,89.96169,22.341873,60.507328,0.259,0.2585,0.257,0.183,0.181,0.18233328,15.61,15.6,15.602504,33.85,23.249105,7.9991055,14.795773,5.45,15.244582,19.124722,0.9734192,7.3775845,0
0.5833333,4426,3.5479894,88.45589,22.639748,56.429092,0.257,0.25612503,0.255,0.182,0.18,0.18066669,15.6,15.59,15.592498,34.93,24.219105,8.019105,15.396606,3.08,15.0720825,20.449057,1.1117678,8.384985,0
0.083333336,4199,3.361464,92.3801,19.51193,61.06198,0.256,0.25550005,0.255,0.183,0.18,0.18095833,15.59,15.58,15.583745,34.77,24.149105,8.359105,15.346604,3.56,15.072083,20.627563,0.7371292,7.7009945,1
0,4690,3.7658782,88.73743,12.390448,51.401257,0.256,0.256,0.256,0.183,0.183,0.18300003,15.58,15.58,15.579997,36.22,25.859104,7.519105,15.706607,1.16,14.989166,25.51311,1.0171995,10.125112,1
0,4714,3.9934773,59.633358,13.921056,37.329254,0.256,0.2548334,0.251,0.183,0.178,0.1820833,15.58,15.57,15.573338,35.96,25.899105,7.0391054,15.848687,0.84,14.654167,25.032778,3.5410342,11.71746,0
0,4408,3.46259,85.24762,20.102827,55.536373,0.251,0.25049996,0.249,0.179,0.178,0.17808332,15.57,15.57,15.570004,33.76,22.749105,7.279105,15.279105,3.49,14.804164,19.091303,1.2977076,8.010297,1
0,3445,3.0318804,85.75963,23.166079,57.534588,0.249,0.24841668,0.248,0.179,0.179,0.17899996,15.57,15.57,15.570004,31.16,22.769106,9.379106,14.825355,6.09,14.463749,18.370676,1.4636774,7.420893,0
0,4843,3.847451,81.852295,12.5148535,49.714172,0.248,0.24770838,0.247,0.179,0.179,0.17899996,15.57,15.56,15.567085,35.2,24.749105,6.0591054,14.878273,0.98,14.012501,23.930841,1.465971,9.626588,1
0,4790,4.058171,62.74387,10.598966,38.061314,0.247,0.24683337,0.245,0.18,0.179,0.17908329,15.56,15.56,15.5599985,35.79,25.959105,6.439105,15.615356,0.37,14.130836,26.308968,3.2050881,11.734975,1
0,4514,3.674666,80.03387,19.37937,53.109356,0.245,0.24375002,0.242,0.18,0.179,0.17949997,15.56,15.56,15.5599985,34.41,23.839106,6.739105,14.739522,1.09,14.094166,20.864594,1.6914992,8.601764,1
1.3333334,4567,3.7029254,92.81022,20.339684,54.450912,0.242,0.24183337,0.24,0.18,0.179,0.1799167,15.56,15.55,15.557914,35.19,24.249105,5.109105,14.642022,1.3,14.82,20.844673,0.56309414,8.714303,1
2.2916667,4100,3.5958085,79.21256,24.875366,53.788143,0.24,0.23949997,0.239,0.181,0.179,0.17954163,15.55,15.55,15.549998,34.28,23.719105,8.359105,15.651191,2.48,14.742919,19.159008,1.9705048,8.544861,0
18.375,4782,3.9577765,82.916985,5.4299994,49.42235,0.241,0.24016659,0.24,0.181,0.18,0.18091665,15.55,15.55,15.549998,34.09,25.039104,8.589106,15.654522,1.91,14.498332,25.918095,1.7427139,10.175002,1
3.0416667,4939,4.0503907,46.29226,8.765315,29.547358,0.24,0.2390833,0.238,0.18,0.179,0.1799167,15.55,15.55,15.549998,35.23,23.799105,5.859105,14.488688,-2.62,12.814584,23.182047,4.3721266,11.633929,1
0.33333334,4888,4.080587,79.25156,10.979312,43.595493,0.239,0.2379166,0.233,0.179,0.176,0.17874996,15.55,15.54,15.543751,35.8,26.349106,6.859105,16.012438,0.44,14.631668,26.817636,1.7725563,11.247066,1
0.25,4085,3.4926093,65.24037,26.658281,47.801487,0.233,0.23141666,0.23,0.177,0.174,0.17508334,15.54,15.54,15.540001,34.25,23.919106,7.4291058,15.458272,2.44,14.4904175,18.934484,3.115529,9.102562,0
3.625,4811,3.8242652,90.4387,18.307018,55.55327,0.233,0.23249996,0.232,0.177,0.175,0.17633341,15.54,15.54,15.540001,37.08,25.029104,6.899105,15.59994,2.04,15.639585,22.662924,0.81911135,8.872048,0
7.7083335,4387,3.9466803,73.08537,15.15345,47.750538,0.232,0.23116665,0.228,0.175,0.174,0.17487496,15.54,15.53,15.539584,36.58,25.279104,8.289105,16.195772,1.7,14.720418,23.477972,2.60813,10.376291,0
