Nubosidad alta [alta capa], Radiación de onda corta directa, Evapotranspiración de referencia de la FAO [2 m], Humedad relativa [2 m], Humedad del suelo [28-100 cm de profundidad], Humedad del suelo [7-28 cm hacia abajo], Temperatura del suelo [100-255 cm abajo], Temperatura, Temperatura [elevación de 2 m corregida], Déficit de presión de vapor [2 m], Incendio
98.458336,2103,3.7270424,63.58418766666667,0.16700001333333334,0.21495834333333333,20.314027999999997,21.024305333333334,18.627716000000003,7.840764366666666,0
89.041664,5174,5.370622,60.85148733333333,0.16663889333333334,0.21302776999999998,20.323889666666666,24.698610666666667,20.381883,10.598835933333334,0
55.708332,6345,5.6761136,57.661268,0.16491665666666666,0.20856946666666665,20.329998,25.402916666666666,20.801326666666668,11.637552933333334,0
64.5,6219,5.643877,54.10574333333333,0.16350001,0.20705554333333331,20.343888333333332,25.867639333333333,21.187299333333332,12.948249266666666,0
91.208336,6119,5.720758,54.63566333333333,0.16174999333333331,0.20497222,20.355415,25.842779000000004,21.627576666666666,12.554897500000001,0
71.333336,6894,6.434093,50.55113866666667,0.15963889333333334,0.20343056333333334,20.375000666666665,26.751667666666666,22.13021566666667,14.8883509,0
98.791664,1916,3.8746293,56.826720333333334,0.15899998666666668,0.19955554,20.399582666666664,22.589166333333328,19.45091066666667,10.112446166666667,0
93.916664,4605,4.9315376,60.13925733333334,0.15899998666666668,0.1988610866666667,20.420833000000002,24.327361,19.395077333333333,9.726780733333333,0
94.875,2893,4.138224,67.52060433333334,0.15863888,0.19797223333333336,20.449028666666667,22.168055666666664,19.131744333333334,7.4035693,0
97.375,2298,4.2082343,63.75498266666667,0.15845832666666668,0.20230554666666667,20.470139666666665,22.347222666666667,19.507855333333335,8.750924733333335,0
94.541664,3791,4.7205095,60.30907566666667,0.15899998666666668,0.21194444666666667,20.491389,24.145138666666664,20.470217,10.560157533333333,0
78.916664,5313,5.4881682,59.378522999999994,0.15972221666666667,0.21852776666666665,20.518887666666668,24.439166666666665,20.237716666666667,11.021940266666666,0
97.416664,3155,4.652044,58.39302,0.16136111,0.21698611666666667,20.539028666666667,24.972639,20.234382333333333,10.784815,0
81.5,3239,4.019536,64.77032200000001,0.16199998666666668,0.2136111066666667,20.55902766666667,22.12736133333333,18.825216333333334,7.311360166666667,0
89.083336,6150,5.801932,57.57092766666667,0.16199998666666668,0.21265277999999999,20.579165333333332,23.247639333333336,19.96979933333333,11.542552566666666,0
70.083336,6726,6.405737,46.986675999999996,0.16245832000000002,0.20938888333333336,20.59889,26.001805333333333,22.20396666666667,16.290902766666665,1
79.625,4815,5.4939914,56.372111,0.16199998666666668,0.20670831666666667,20.618610333333333,24.51083233333333,21.142993666666666,11.5121975,0
82.291664,5998,5.657743,54.473871,0.16222222666666666,0.2041666666666667,20.639306,26.370277666666667,21.407994333333335,12.5296096,0
80.625,4446,4.765341,60.38500233333334,0.16311112333333333,0.20544444666666664,20.660419,24.715694666666668,19.847995,9.538943666666666,0
98.041664,2127,3.7352772,71.355386,0.16199998666666668,0.20620833333333333,20.69000133333333,20.501805333333333,18.85216,6.172031733333333,0
98.875,2173,3.574691,73.68347633333333,0.16149999666666667,0.21963889666666667,20.71597266666667,19.089861666666668,18.945216666666667,5.858946799999999,0
99.166664,1002,3.0077655,76.71854766666667,0.16250001333333333,0.24501388666666668,20.74041666666667,17.752223,17.967716666666664,4.670140766666667,0
65.625,4220,4.197096,69.84635,0.16252779333333334,0.26756943333333333,20.755556666666667,20.74486033333333,18.209798666666668,6.332319933333333,0
96.75,3351,3.9817357,72.98205766666666,0.16352778333333332,0.2796111333333334,20.765970666666664,19.87416633333333,18.533133,6.035890566666667,0
99.125,3824,4.7099247,67.79508,0.16452777666666665,0.29654168,20.775833333333335,20.531527666666666,19.321882666666667,7.9994559,0
100.0,1228,2.918424,77.73864466666666,0.16547221,0.30377777666666667,20.78,17.906806,17.817577666666665,4.1850464,0
95.833336,4739,4.6304746,70.21802333333333,0.1669722366666667,0.31468056666666666,20.783610666666664,20.460971666666666,18.44674433333333,7.276211750000001,0
90.208336,3267,4.4531116,63.67969,0.16744445,0.31075,20.78,21.127499333333333,20.129938666666664,9.426222933333333,0
89.291664,3791,4.1712174,69.53335,0.1674722266666667,0.3086527833333333,20.774026666666668,19.71125066666667,19.255494666666667,6.995360166666667,0
99.041664,3186,4.1806297,68.11870833333333,0.16852776333333333,0.31068056,20.76625,19.731388,19.456188,7.9264184333333345,0
93.25,1373,2.6893122,77.19131833333334,0.16852777666666666,0.3142638833333333,20.756528666666668,15.992083666666666,17.109799333333335,4.2172111,0
63.333332,1047,2.2622764,77.92952166666667,0.1699305666666667,0.3462361266666667,20.745832666666665,14.988332999999999,15.218549833333332,3.8734300666666663,0
39.666668,3936,4.0447073,69.92754000000001,0.17266667333333333,0.36249999000000005,20.73069533333333,19.592777666666667,17.706326666666666,6.3094901666666665,0
92.333336,1826,2.994643,74.74161166666666,0.17758333333333334,0.39093058333333336,20.710416,17.207083333333333,17.140770999999997,4.810277033333333,0
49.0,4600,4.523127,67.05703999999999,0.18495834333333336,0.4081944533333333,20.685555333333337,19.653888666666667,18.344661,6.999975533333333,0
49.75,6029,5.194107,58.94856166666667,0.19013888333333337,0.3925,20.659722,19.013333,18.433828333333334,9.3381199,0
10.833333,5051,4.379878,58.806357,0.19383334333333332,0.37437499999999996,20.634166666666665,17.61402766666667,16.403271333333333,7.320465033333334,0
44.25,4929,4.48851,67.553947,0.19641667333333332,0.3582778,20.605000333333333,17.629721666666665,16.742438333333332,6.7766089,0
43.333332,6021,5.2801304,62.65270666666667,0.19815277666666664,0.34562501333333334,20.57472233333333,19.614444000000002,18.417022,8.924098333333333,1
35.916668,6538,5.5560765,62.767034333333335,0.20050000333333337,0.33323611000000003,20.544584333333333,19.055972333333333,18.938271666666665,9.091884,0
23.333334,6892,5.6201577,57.788743333333336,0.2005416666666667,0.3212361133333333,20.51514,19.981666666666666,18.791883666666667,9.701096933333332,0
11.333333,5041,4.7011123,61.07511933333333,0.20141666666666666,0.31143056,20.490001333333336,19.275972333333332,17.997022333333334,7.9755457666666665,0
21.75,6959,5.6361094,60.82897066666667,0.20336111666666667,0.3033194533333333,20.464444333333333,20.630555666666666,19.002578,10.391678133333334,0
56.375,5122,4.8916583,61.276690333333335,0.20311112666666667,0.29176388999999997,20.439999666666665,21.072778,19.696604666666666,9.727252499999999,0
89.5,4362,4.4436193,65.22060800000001,0.20255556666666666,0.2955416766666667,20.419584333333333,20.402084,18.885216,8.160431933333333,0
93.375,4309,4.534114,64.00718666666667,0.20150000333333332,0.3020694533333333,20.39930633333333,20.33986133333333,19.120909666666666,8.038785133333333,0
87.416664,4015,4.0780497,73.56758433333333,0.20272220999999999,0.306625,20.380278333333337,19.859167333333332,17.5448,5.287108433333334,0
95.583336,3451,3.860041,74.01929799999999,0.2034861233333333,0.3264722,20.365276,19.426389333333333,18.329798999999998,5.6066037,0
84.0,4655,4.467344,74.237534,0.20547221999999998,0.33813886,20.35014,18.791944333333333,18.309799333333334,5.7342086,0
85.25,3559,4.0027046,68.03429133333333,0.2075277733333333,0.3319722166666667,20.334997666666666,19.154304999999997,18.954938000000002,6.997368033333333,0
82.166664,5387,4.9751716,67.18353666666667,0.20838888666666666,0.328,20.319306333333333,20.819582333333333,19.827159666666667,9.025918983333332,0
97.083336,2169,3.49712,70.30838066666666,0.2101250033333333,0.3242778,20.300553999999998,17.553749,18.061327000000002,6.078134966666667,0
97.833336,4394,4.571284,69.494545,0.21262498666666665,0.32286111,20.285278333333334,19.499583333333334,18.229939333333334,7.410575533333334,0
50.166668,6108,5.40038,63.053018333333334,0.21465278333333335,0.31551387999999997,20.269722333333334,21.622221333333332,19.832715833333335,10.051751623333333,0
69.625,3980,4.140895,67.25449333333333,0.21544444666666665,0.30616666666666664,20.251110666666666,19.953334,19.155911333333332,7.5974255,0
95.958336,3865,4.36012,63.89536999999999,0.21352775999999998,0.29636111666666665,20.239583,20.028472333333337,19.774522666666666,9.012800833333332,0
96.708336,3559,4.2515054,63.14674,0.21086111,0.29763887333333333,20.225277333333334,19.886666666666667,19.911604333333333,8.932005100000001,0
81.25,5337,5.150294,60.969962333333335,0.21236109,0.30426388666666665,20.214721,20.692639666666665,19.859104666666667,9.895434966666668,0
88.666664,2844,3.5208406,78.00573533333333,0.21388890666666668,0.3110277666666667,20.20416833333333,18.232084,17.889244,4.3465658666666664,0
78.666664,2177,2.9281719,84.04171833333334,0.21593056666666666,0.36648612333333336,20.189999999999998,18.676666666666666,17.377716333333332,3.070712033333333,0
33.041668,4390,4.2651596,72.476982,0.22004167333333333,0.41145832,20.175417333333332,19.677500333333334,18.28174466666667,6.207143233333333,0
60.625,3921,3.8991594,72.53283933333334,0.22458331333333334,0.39883332666666665,20.160139333333333,19.242222333333334,18.61771733333333,5.885765966666667,0
81.875,3147,3.4598672,80.38732533333334,0.22890277,0.4106389,20.140973666666667,16.778333333333332,17.211605000000002,3.6038169,0
67.083336,4133,4.2445827,72.31690466666667,0.23669444333333334,0.42280556666666663,20.12111033333333,18.502222,17.671605333333332,5.858998466666667,0
55.083332,3855,4.027854,72.294742,0.24647223,0.42534724,20.10139,17.797638333333335,17.035494333333332,5.332096366666667,0
34.708332,5035,4.4841275,69.77588933333332,0.2557083233333333,0.41890276,20.080554333333332,18.654305666666666,17.13368733333333,6.353489233333334,0
62.916668,4895,4.2797008,70.65789333333333,0.25963890666666667,0.4090277933333333,20.060276666666667,18.874305,17.259660333333333,5.958298399999999,0
56.25,3832,3.9266508,72.06595866666667,0.26444445,0.40180556666666667,20.035556333333332,18.373333333333335,16.956743333333335,5.6924752666666665,0
56.166668,5606,4.7285066,64.181055,0.2699305533333333,0.38966666666666666,20.010278666666665,18.586527666666665,18.317856000000003,8.226366566666666,0
84.958336,3370,3.6929471,73.11726833333334,0.26994445333333333,0.37677775999999996,19.985001333333333,18.072361,17.4645225,4.990852633333333,0
97.125,1118,2.3230205,78.16058,0.2724027766666667,0.3868749866666667,19.959723333333333,14.457638666666668,16.157300000000003,3.824562466666667,0
74.083336,3733,3.6963396,73.50527533333333,0.27693053333333334,0.39269445333333336,19.930139333333333,17.441666666666666,17.316188666666665,5.7010283,0
75.583336,4248,4.0395474,74.483225,0.2810138933333333,0.3904722133333333,19.90389,17.885694666666666,17.3198,4.897046166666667,0
95.166664,3012,3.5604835,73.114558,0.28583334999999993,0.39443055666666665,19.86999833333333,18.213054999999997,17.786604666666666,5.5835586,0
92.625,3629,3.7405162,76.20345666666667,0.29073608,0.3953333433333333,19.835832,18.019166666666667,17.9648,5.084753966666667,0
65.25,5347,4.609865,68.34362833333334,0.2926389233333333,0.38661111000000004,19.80583233333333,18.823333333333334,18.230771833333332,7.516322666666667,0
62.0,5877,4.8639307,70.94172400000001,0.2935000233333333,0.37293054666666664,19.775555,19.036389,18.734660666666667,7.380014986666667,0
91.541664,2379,3.3167884,73.194846,0.29406946,0.3595833333333333,19.745971,17.678333666666667,17.512161,5.4463057,0
91.458336,4780,4.556301,70.38960433333334,0.29436113333333336,0.35640278,19.720276666666667,19.274861333333334,18.494660333333332,6.820346333333333,0
98.0,3569,4.245519,66.79765800000001,0.29352778333333335,0.34869445,19.695277666666666,19.067222,19.642300333333335,8.039368066666666,0
98.208336,2970,3.528698,70.01568366666667,0.29099997333333333,0.3408888666666667,19.670834333333335,18.509027666666668,17.384660333333333,5.913817233333333,0
90.833336,3720,3.8782527,68.16788000000001,0.29105554333333333,0.33713888333333336,19.650000666666667,18.760139,17.495354666666667,6.4738343,0
93.958336,2730,3.1429653,76.71110466666666,0.29045832,0.3361388766666667,19.629583333333333,17.472222833333333,16.893826666666666,4.456062766666666,0
92.75,570,1.7121329,80.899308,0.2922638933333333,0.37979166,19.605417666666668,13.699027666666668,14.180216333333334,2.9045202333333333,0
52.166668,5021,4.4599853,70.79440466666667,0.2970833,0.4099444666666667,19.58,16.765694333333332,16.872299666666667,6.815270046666666,0
72.583336,3778,3.8567512,69.34831833333332,0.3000972333333333,0.3988055533333334,19.550000333333333,17.984861,17.674384,6.738648616666667,0
97.25,2246,3.5726519,70.90245666666667,0.3019305666666667,0.38990278666666667,19.516112333333336,17.07472266666667,17.411187333333334,6.383550799999999,0
98.666664,2277,2.9122667,75.778505,0.303,0.38536112,19.484584333333334,15.832222333333334,15.938966666666667,4.511904886666667,0
49.083332,5492,4.5076165,71.05532266666667,0.30343055,0.3801250133333333,19.449583333333333,17.250555666666667,15.980216,5.955904546666666,0
10.333333,6753,4.992088,60.96185066666666,0.30301388999999995,0.37054168000000004,19.414582666666664,15.954027666666667,16.284521666666667,8.108044,0
17.166666,6787,5.0607514,60.396444,0.30358331666666666,0.36062499,19.375416666666666,16.030555333333336,16.750493666666667,8.472253633333333,0
31.791666,5626,4.4958463,61.35325366666667,0.302625,0.3499999933333333,19.339582333333336,16.599722,15.574799333333333,6.906339433333334,1
33.833332,6476,4.857158,59.522311,0.30220834333333335,0.3406527666666666,19.300000333333333,16.178194333333334,15.817021666666667,7.7623612,0
56.125,6642,5.1616907,55.737608,0.29948613333333335,0.32968055333333335,19.260138666666666,16.662083,17.556327333333332,9.945125533333334,0
75.583336,3897,4.1012864,62.76845,0.29699998666666666,0.3204166666666666,19.219722,17.778333333333332,17.419244333333335,7.796579933333334,0
59.583332,5609,4.6977663,61.75309266666667,0.29530556,0.31120834,19.179862,18.442221666666665,17.852022,9.083215566666667,0
84.75,4492,4.290373,62.04703433333333,0.2925694333333333,0.3017916666666667,19.144445,19.797222666666666,18.78854966666667,8.818426266666666,0
98.833336,716,1.9146446,76.47128900000001,0.2923611,0.3088611,19.106250333333335,14.028471999999999,16.192854666666666,4.0391454,0
84.666664,1342,2.3942657,79.18001333333333,0.29336114333333335,0.3367777666666667,19.075001,15.772777666666668,16.345076666666667,4.172111266666666,0
62.666668,3220,3.4208567,74.47681,0.2945000066666667,0.34711111333333333,19.039444666666665,18.031667,17.47660433333333,5.584071733333334,0
77.083336,4457,4.1687083,66.02844166666667,0.2935000333333333,0.34179166666666666,19.000277333333333,19.279444333333334,19.03466,8.234104799999999,0
83.041664,3960,3.7795877,72.115077,0.2934722566666666,0.33477778333333336,18.965278,18.114584,18.283550333333334,6.163288133333334,0
88.833336,2754,3.2818184,71.27397833333333,0.2934028066666667,0.33162498,18.934584,17.088333833333333,17.170633,5.715107133333333,0
72.625,4166,3.9688878,69.81348166666668,0.29444445666666663,0.3340277733333334,18.904306000000002,18.585416666666664,17.783272333333333,6.7304947,0
76.708336,4287,4.1977496,64.40310166666667,0.29422224666666663,0.32908333333333334,18.874720999999997,18.546805000000003,18.465355333333335,8.978802133333334,0
94.916664,3564,3.832801,63.59162133333333,0.2935000233333333,0.323375,18.844860666666666,18.742777666666665,18.415632666666667,7.986066466666666,0
47.666668,6255,4.8818536,56.12698700000001,0.29219444,0.3179305666666667,18.81569433333333,17.615972,17.853271333333335,11.146400499999999,0
16.625,3805,3.4114718,71.29753766666666,0.2900833233333333,0.31158332,18.790418,17.032639333333332,15.982299666666668,5.266661366666667,0
73.25,2256,2.9664302,68.63746333333334,0.2884722333333333,0.3072638933333333,18.76944566666667,17.083333,16.014799666666665,6.063510099999999,0
48.666668,2415,2.9675546,67.33018333333332,0.2875417,0.30420833333333336,18.744305999999998,17.05333333333333,16.037439,6.161197199999999,0
36.083332,4629,4.0099077,64.059664,0.2861111166666666,0.3002638833333333,18.715277333333333,16.73305566666667,15.663688333333333,7.236191299999999,0
44.666668,5427,4.446641,56.180129666666666,0.2866111333333334,0.29640278999999997,18.685555333333337,16.600417,16.215077,9.9513464,1
11.916667,5569,4.494159,56.22467433333333,0.28570834333333334,0.28983334666666666,18.655,17.572916666666664,17.1136885,10.326731866666666,1
52.25,5158,4.3174396,58.423864,0.28186111,0.2821250066666667,18.624165333333334,18.271249666666666,18.137577166666667,10.078824333333332,1
40.083332,4728,4.177015,58.68202466666667,0.2778472166666667,0.2731388866666667,18.593748666666666,18.215972333333333,18.309521333333333,9.063752200000001,0
52.041668,5980,5.005052,46.26014899999999,0.27508335,0.2667777866666667,18.564443999999998,17.931805333333333,18.14896633333333,13.762370466666667,0
34.916668,4871,4.4102945,55.08744266666667,0.27188888333333333,0.260125,18.535556333333332,18.813472333333333,18.232021,12.094055633333333,0
69.333336,4304,4.050984,61.792139666666664,0.26958334333333334,0.25512499,18.510695666666667,20.922917333333334,18.215909999999997,9.366914033333332,0
25.333334,5647,4.6372037,52.708146,0.26669444000000003,0.24973613333333333,18.490278333333336,19.45361133333333,18.339939,11.943016733333332,0
13.625,5125,4.3087344,57.587607999999996,0.26245832666666663,0.24468056000000002,18.471110333333332,19.569305,18.01799366666667,10.498537399999998,0
22.708334,4560,3.975383,59.979757666666664,0.25768055,0.24154164666666667,18.455278333333332,19.74527733333333,17.944799,9.245358566666667,1
20.041666,5304,4.275775,59.24737833333333,0.2552777866666667,0.2381250033333333,18.44069433333333,21.313194333333332,18.076049,9.639477900000001,0
26.916666,4661,3.9793048,61.47784333333333,0.25304164,0.23345833000000002,18.426387666666667,19.902222,18.135633,9.546752833333334,0
55.25,5648,4.5198655,54.68731433333334,0.25127778333333334,0.22555556333333335,18.420002,21.438333333333333,19.088688666666666,11.668597633333334,0
36.75,5635,4.5603747,52.130040666666666,0.24848611333333334,0.22002776999999998,18.414306,21.267916666666668,18.594938,12.821961533333335,0
0.041666668,5609,4.48843,52.951863333333336,0.24948612333333334,0.2196666766666667,18.410000666666665,20.999722,18.945078,12.0317879,1
30.583334,5594,4.5989404,51.75618033333333,0.24958334000000001,0.21959723333333334,18.410000666666665,21.127222,19.044799,13.330554900000001,0
4.1666665,5459,4.4956346,54.324372000000004,0.24702776666666668,0.21516665999999998,18.410000666666665,21.82944466666667,18.912022,12.303957733333334,0
21.333334,5251,4.2972226,55.15803833333333,0.24651387333333333,0.21256944666666666,18.410000666666665,21.49208333333333,19.245217,11.212810566666667,0
13.708333,4521,3.733547,58.974216666666656,0.24490276666666666,0.2108611,18.415558,20.274444666666664,17.402855333333335,8.578095866666667,0
9.5,4387,3.8074613,60.42796966666666,0.24250001666666665,0.20859724333333332,18.424028333333336,22.573750333333333,18.859522333333334,9.992415666666666,0
8.916667,5657,4.535254,46.415901999999996,0.24322223333333334,0.20849999,18.43374866666667,20.810139,19.23105,14.531799666666666,0
8.0,2592,2.860812,65.20036400000001,0.24459720333333332,0.21094443666666665,18.443612,18.729166666666668,16.643827666666667,6.868859199999999,0
19.708334,1184,1.9973361,67.71186066666667,0.24536108666666667,0.2116527566666667,18.450001666666665,14.789027333333332,14.038549000000001,5.306631433333333,0
31.5,4270,3.7012947,57.16120900000001,0.24547221,0.21162498333333332,18.459997666666666,19.152916666666666,15.960216333333333,8.528848966666667,0
65.125,3882,3.4797876,59.288548666666664,0.24391664999999998,0.21118054666666666,18.456526,19.538889,16.512577666666665,8.641783799999999,0
11.0,4815,3.8065906,55.03205033333334,0.24200001999999998,0.20952779666666665,18.453474,19.944861333333332,16.745770666666665,9.6681852,1
6.0416665,5135,4.137511,52.92402333333334,0.24105553333333332,0.20812499666666665,18.445694666666668,19.157778333333336,16.673133233333335,11.778527000000002,0
37.375,5049,4.1281104,52.90394799999999,0.23874999666666666,0.2067499833333333,18.44,19.021805666666666,17.398410000000002,11.134508533333332,0
13.5,5136,4.110593,51.18644499999999,0.23622223333333334,0.20568055333333332,18.429998333333334,19.339445,17.333272,11.413732600000001,0
11.125,4790,3.7245114,57.00483766666667,0.23463889000000002,0.20759721,18.424307333333335,19.146389,16.710910333333334,8.9183357,0
75.625,4851,3.9334002,58.366493,0.23436112333333334,0.20869442333333332,18.415001,19.858333333333334,16.651326333333333,10.067294486666666,0
94.708336,4420,4.1141577,49.56538466666667,0.23411111333333334,0.21056944,18.405833333333334,19.985694,18.366465666666667,12.4904935,0
30.166666,5179,4.1159086,51.66464333333334,0.23261110333333335,0.20959723333333333,18.399998666666665,19.892777666666664,17.274662,11.225378599999999,0
56.708332,4264,3.6538074,52.40911966666667,0.23238886666666667,0.20862502333333333,18.393890666666667,20.441806333333336,17.735078333333334,10.749876,0
27.666666,3934,3.3126404,57.18044066666667,0.23163886333333336,0.20699998666666666,18.385555666666665,18.484721333333336,16.342299166666667,8.340036533333333,0
80.25,3805,3.2077882,62.64269266666667,0.23127775333333334,0.20426388333333334,18.380000999999996,19.312639333333333,16.211883333333333,7.528435766666667,0
93.166664,4252,3.6957633,51.14498666666666,0.23044444333333333,0.2030000066666667,18.373748666666668,19.63139,17.167577666666663,11.428823866666667,0
22.166666,5385,4.473067,36.251238666666666,0.23036111,0.20256945,18.364720000000002,17.523611,16.764244166666668,14.056347833333334,1
0.0,5324,4.472438,28.300276999999998,0.23088888,0.20255556,18.355279,17.41625,17.226465899999997,15.972398333333333,0
5.3333335,4625,3.7251723,36.628365333333335,0.23147220999999998,0.20158333333333334,18.345277666666664,18.083749666666666,16.346189,11.795646133333333,0
42.333332,4957,3.8301704,51.570559333333335,0.23152775,0.20147222333333334,18.33472,19.782639,16.665077,12.35693065,0
41.083332,4523,3.6151793,51.146008200000004,0.23147220999999998,0.20047221333333334,18.324029333333332,19.477360666666666,15.686743833333333,10.2646955,0
27.208334,5111,3.87594,42.9956642,0.23208333,0.20027777666666668,18.309582000000002,18.648194999999998,16.238688333333332,12.980370900000002,0
19.333334,3022,3.0137117,54.957879999999996,0.23294442333333334,0.20041664333333334,18.295279,19.094167,15.983826333333335,8.422169779999999,0
3.625,4238,3.4072325,56.624542999999996,0.23199997333333333,0.19822221000000004,18.280416000000002,19.107638666666666,15.988133333333336,9.0391806,0
17.416666,4155,3.4631414,54.23421933333333,0.23243054666666665,0.19663889333333331,18.264862333333333,18.438750000000002,15.122438666666666,9.3105707,0
1.9166666,4118,3.4873679,50.809919666666666,0.2311111,0.19515278,18.249999333333335,18.402916333333334,16.6254935,10.601200133333334,1
0.0,4920,3.6861856,43.085384,0.22959722999999999,0.19355555,18.234862333333336,17.663055333333332,16.017855100000002,12.097493566666666,0
0.0,4613,3.7356727,42.250981,0.22859724333333334,0.19306945,18.219443333333334,17.84652733333333,16.562855333333335,12.246885733333334,1
10.916667,4793,4.019609,44.52470266666668,0.22800001,0.19234721333333335,18.200139333333336,18.156944666666668,17.740771833333334,13.429372733333333,1
30.458334,3412,3.0124116,59.663502333333334,0.22800001,0.19163887999999998,18.179861666666667,17.063611499999997,14.889104666666666,7.563591900000001,0
11.875,4079,3.4452963,57.15284400000001,0.2274722366666667,0.19065278,18.159583,19.962778333333333,17.535216333333334,10.812312499999999,0
0.0,4920,3.8283868,53.610694200000005,0.22700001333333333,0.1894027766666667,18.139306,17.646666333333336,16.083966666666665,12.462077559999999,0
0.0,4807,3.7958307,34.144574,0.22734723999999998,0.18863887999999998,18.119304,17.992499666666667,16.319799333333332,13.8957172,1
0.0,4333,3.459705,57.437375,0.22663889,0.1875694333333333,18.098749666666667,18.474861,15.817716499999998,9.4453687,0
1.8333334,4496,3.6549304,53.943722666666666,0.22563888,0.1866388866666667,18.071529,17.8075,15.864661233333331,10.6028459,0
0.0,4654,3.8175511,47.74076366666666,0.22499998333333335,0.18559723000000003,18.054998333333334,18.352778333333333,16.915910766666666,12.823746233333333,0
0.5416667,4763,3.925012,36.738329,0.22455554666666666,0.18499998666666664,18.038611,18.14416616666667,17.588133333333335,15.4248136,0
2.9166667,4769,3.8979578,28.458246000000003,0.22508333333333333,0.18572220333333334,18.01514,17.64305583333333,17.062577333333333,14.972275533333333,0
0.0,4692,3.8412495,45.81938666666667,0.22647221666666664,0.18736112000000002,17.991527,18.37125,17.749799999999997,13.908774333333332,0
0.5833333,4605,3.802641,37.061444,0.22508332,0.18822222333333335,17.970971333333335,18.589583333333334,17.102300766666666,14.715678166666669,1
0.45833334,4668,3.7249353,47.656369000000005,0.22558332666666667,0.18947221,17.950973,18.189305,16.778689,12.392649833333332,0
0.0,4809,3.876642,35.165576,0.22504166666666667,0.18899999,17.934999333333334,18.05055583333333,16.927577333333335,15.024980733333331,1
22.583334,4014,3.323848,54.25959666666666,0.22347223000000002,0.18859721666666665,17.91541666666667,19.526388999999998,15.991327333333333,9.459478766666665,0
49.875,4553,3.5839005,49.31220033333333,0.22256946333333336,0.18774999666666667,17.89930633333333,18.256944666666666,15.808689000000001,11.541095666666669,0
0.29166666,4685,3.6124098,40.40288633333333,0.22147223333333332,0.18511110333333333,17.880695333333335,18.322083000000003,16.377301,13.4170122,1
8.25,3593,3.1418257,58.49387433333334,0.22100000666666667,0.18358333999999998,17.864859333333335,18.03305466666667,14.670771666666667,7.830837553333333,1
32.375,3165,3.0691588,44.08964233333333,0.22172222333333333,0.18400000000000002,17.849027333333336,16.892916,15.622160166666667,10.175193466666668,1
0.16666667,4712,3.758149,34.361987766666665,0.22247224666666665,0.18440277666666668,17.829584333333333,16.172777333333332,15.085216333333335,12.604303266666667,1
0.0,4793,3.6508842,34.29525433333333,0.22163891333333333,0.18365278,17.809303333333336,15.869027666666666,15.415355,13.002109066666668,1
0.0,4901,3.6517737,11.956482133333333,0.22136111333333333,0.18400000000000002,17.785,14.338472000000001,14.741744533333332,15.460246466666666,1
0.0,4643,3.4768517,26.804755333333333,0.22101387333333333,0.18291666333333334,17.755694000000002,14.247917,13.741605433333334,12.390172999999999,1
0.0,4465,3.3530803,31.874234666666666,0.22036111333333333,0.18011111999999999,17.724582333333334,14.563055333333333,13.354660999999998,11.407157766666666,1
0.0,4618,3.468101,37.959004666666665,0.22061109999999998,0.17847222333333335,17.68541666666667,16.019444333333336,13.742994333333334,11.838613,0
0.041666668,4692,3.7030156,32.02495433333333,0.22100000666666667,0.1785,17.649167,16.247222333333337,15.3196601,13.304868066666666,0
0.0,4047,3.3206916,54.12328366666667,0.22018053666666668,0.17770833666666666,17.609166666666667,15.622777333333332,13.783133133333331,9.082499933333333,1
7.875,3549,2.9770384,52.07494533333334,0.219,0.17559723333333332,17.569444333333333,16.354167,14.489938766666667,8.8778813,0
0.0,4375,3.3392842,54.865694,0.21847220999999997,0.17672223666666667,17.529444666666667,17.516805666666666,14.651883533333333,9.6013875,0
0.375,4601,3.5212533,50.63438766666667,0.21747221333333333,0.17836110666666669,17.490279,17.21444466666667,14.883549333333335,10.874570133333334,1
19.041666,3863,3.1131048,54.332413333333335,0.21663889,0.17863887666666667,17.454722666666665,15.987639000000001,13.335354766666667,8.4536923,1
0.45833334,4573,3.5587516,46.18945266666666,0.21672223,0.17794444333333334,17.415694,15.470416666666665,14.031883,10.436499633333332,1
21.791666,4307,3.5891895,47.106334000000004,0.21801386999999997,0.17899998666666664,17.380555333333334,17.1548615,15.379105133333333,11.470115733333335,1
10.083333,4701,3.6838675,38.42648666666667,0.219,0.17936109666666666,17.345416333333333,17.130139,15.863272266666668,13.116110166666667,0
0.0,4799,3.7938476,27.96774986666667,0.21933334666666668,0.18072224,17.31416533333333,16.022361333333333,15.501466200000001,13.675218666666666,0
0.0,4773,3.8997972,24.058194533333335,0.21983331666666664,0.18147222666666665,17.283471000000002,15.218749666666668,15.065771533333333,13.9917455,1
0.0,4825,4.094745,25.3992989,0.21837499000000002,0.18152776666666667,17.245694,15.424166666666666,15.525772400000001,14.753948566666665,1
0.0,4151,3.5643277,35.605815,0.21638888666666667,0.18022223333333334,17.215,16.350416,14.896605000000001,10.841836666666666,1
57.666668,4388,3.5541573,53.19675533333333,0.21400001666666665,0.17799999666666666,17.180556666666664,19.023055666666668,16.008828166666667,10.677625966666668,1
3.2916667,3908,3.264573,61.836553333333335,0.2135972233333333,0.17747222666666665,17.150140333333333,18.630834,15.373550333333332,8.164598033333334,0
40.541668,4362,3.528235,60.86240766666666,0.21386111666666666,0.17686113333333334,17.124303666666666,17.854722666666667,14.654660333333334,8.900995453333332,0
